source;target;label
0;1;65.59
0;2;88.71
0;3;14.62
0;4;21.41
0;9;24.09
1;0;65.59
1;2;17.29
1;3;73.01
1;4;26.77
1;6;40.68
2;0;88.71
2;1;17.29
2;3;82.02
2;4;8.39
2;12;63.14
3;0;14.62
3;1;73.01
3;2;82.02
3;4;56.77
3;5;91.16
4;0;21.41
4;1;26.77
4;2;8.39
4;3;56.77
4;8;52.37
5;3;91.16
5;6;78.31
5;7;40.86
5;11;17.14
5;12;83.07
6;1;40.68
6;5;78.31
6;7;73.65
6;16;55.33
6;19;24.29
7;5;40.86
7;6;73.65
7;8;45.82
7;9;8.28
7;12;8.94
8;4;52.37
8;7;45.82
8;9;6.66
8;13;94.74
8;15;93.15
9;0;24.09
9;7;8.28
9;8;6.66
9;10;28.56
9;12;60.14
10;9;28.56
10;11;15.79
10;15;32.79
10;16;46.56
10;24;50.01
11;5;17.14
11;10;15.79
11;12;53.12
11;13;46.70
11;19;26.02
12;2;63.14
12;5;83.07
12;7;8.94
12;9;60.14
12;11;53.12
13;8;94.74
13;11;46.70
13;15;18.57
13;16;99.69
13;19;13.51
14;15;64.38
14;16;31.84
14;17;66.48
14;18;44.52
14;23;29.16
15;8;93.15
15;10;32.79
15;13;18.57
15;14;64.38
15;20;38.84
16;6;55.33
16;10;46.56
16;13;99.69
16;14;31.84
16;30;25.23
17;14;66.48
17;18;23.36
17;19;48.06
17;21;66.91
17;25;29.72
18;14;44.52
18;17;23.36
18;24;70.27
18;25;59.26
18;27;21.06
19;6;24.29
19;11;26.02
19;13;13.51
19;17;48.06
19;20;1.15
20;15;38.84
20;19;1.15
20;22;34.62
20;24;71.33
20;40;22.92
21;17;66.91
21;23;30.63
21;25;92.48
21;26;67.37
21;38;67.17
22;20;34.62
22;23;19.00
22;24;66.22
22;25;21.36
22;28;36.71
23;14;29.16
23;21;30.63
23;22;19.00
23;25;81.46
23;31;86.96
24;10;50.01
24;18;70.27
24;20;71.33
24;22;66.22
24;30;53.53
25;17;29.72
25;18;59.26
25;21;92.48
25;22;21.36
25;23;81.46
26;21;67.37
26;28;55.31
26;32;31.78
26;33;8.79
26;35;10.39
27;18;21.06
27;28;63.36
27;31;13.01
27;32;47.09
27;42;42.35
28;22;36.71
28;26;55.31
28;27;63.36
28;31;43.54
28;39;32.14
29;30;1.94
29;31;69.96
29;32;71.77
29;33;60.83
29;34;50.82
30;16;25.23
30;24;53.53
30;29;1.94
30;36;24.45
30;51;99.30
31;23;86.96
31;27;13.01
31;28;43.54
31;29;69.96
31;33;93.97
32;26;31.78
32;27;47.09
32;29;71.77
32;36;2.75
32;38;21.61
33;26;8.79
33;29;60.83
33;31;93.97
33;37;9.47
33;41;41.37
34;29;50.82
34;37;7.41
34;40;60.31
34;41;29.12
34;44;37.37
35;26;10.39
35;36;87.45
35;37;89.11
35;39;56.92
35;41;23.21
36;30;24.45
36;32;2.75
36;35;87.45
36;39;75.99
36;45;88.35
37;33;9.47
37;34;7.41
37;35;89.11
37;39;56.75
37;45;78.89
38;21;67.17
38;32;21.61
38;40;19.67
38;43;98.50
38;52;81.20
39;28;32.14
39;35;56.92
39;36;75.99
39;37;56.75
39;40;98.84
40;20;22.92
40;34;60.31
40;38;19.67
40;39;98.84
40;49;43.24
41;33;41.37
41;34;29.12
41;35;23.21
