source;target;label
0;43;54.46
0;73;98.82
0;54;85.52
0;47;30.05
0;85;44.72
0;70;52.28
0;90;22.99
0;56;6.46
1;16;17.63
1;87;31.20
1;66;64.27
1;48;17.44
1;86;56.52
1;36;36.21
2;46;26.94
2;93;87.79
2;98;35.69
3;65;29.70
3;35;29.18
3;50;61.51
3;97;43.58
3;15;39.01
3;4;57.29
3;29;48.31
4;68;88.31
4;92;37.77
4;88;3.99
4;61;11.96
4;97;9.55
4;79;65.18
4;78;2.91
4;3;57.29
4;15;98.78
4;57;71.18
4;69;75.90
5;31;97.14
5;74;36.43
5;83;40.54
5;50;7.07
5;33;53.56
5;9;26.87
5;58;52.06
6;38;61.20
6;78;76.72
6;19;33.89
6;33;46.70
6;87;85.58
6;67;53.69
7;66;31.09
7;21;99.22
7;41;54.86
8;69;49.64
8;75;84.68
8;64;92.70
8;76;61.46
9;16;91.74
9;58;15.05
9;25;94.05
9;78;54.44
9;69;32.74
9;18;5.92
9;5;26.87
9;76;14.24
10;17;11.78
10;58;47.84
10;41;76.91
10;74;39.31
10;37;87.30
11;65;70.88
11;14;32.38
11;40;10.26
11;85;34.81
11;78;27.05
11;70;94.69
11;35;5.34
11;98;74.88
11;90;28.48
12;74;60.94
12;24;47.35
12;13;77.57
12;14;6.27
12;65;76.06
12;86;64.69
12;77;83.58
12;39;21.69
12;92;93.55
12;35;28.16
13;12;77.57
13;89;41.95
13;63;95.72
13;59;99.88
13;78;73.67
13;83;8.06
13;41;84.64
13;48;56.04
13;58;31.08
13;23;56.84
14;11;32.38
14;12;6.27
14;38;11.59
14;26;12.50
15;3;39.01
15;4;98.78
15;94;90.92
16;9;91.74
16;1;17.63
16;88;27.64
16;23;10.94
16;96;10.29
16;54;8.44
16;98;42.36
16;35;40.44
16;82;79.82
16;93;35.76
16;51;46.38
17;77;88.52
17;60;61.82
17;90;39.58
17;10;11.78
17;66;30.47
17;58;28.41
17;86;7.26
17;68;20.49
17;76;12.18
17;72;50.67
18;9;5.92
18;90;37.09
19;71;89.66
19;47;96.50
19;20;80.99
19;73;47.56
19;6;33.89
19;91;93.66
19;29;53.99
19;41;57.11
20;19;80.99
20;32;56.74
21;91;5.60
21;7;99.22
22;31;78.56
22;73;86.43
22;83;36.95
23;51;94.12
23;55;10.22
23;16;10.94
23;90;13.97
23;13;56.84
24;12;47.35
24;55;6.85
24;41;22.59
24;59;97.41
24;93;45.94
24;87;56.04
24;56;14.44
25;9;94.05
25;54;60.09
26;34;25.16
26;48;18.76
26;63;84.93
26;54;48.07
26;95;16.70
26;81;23.40
26;14;12.50
27;67;82.81
27;65;86.85
27;72;16.83
28;85;51.76
28;43;18.35
28;40;76.74
29;30;11.16
29;48;57.55
29;35;53.00
29;87;7.84
29;51;97.54
29;19;53.99
29;3;48.31
29;96;86.47
29;64;7.41
30;29;11.16
30;67;48.31
30;35;85.51
30;73;19.38
31;5;97.14
31;22;78.56
32;73;9.80
32;85;22.18
32;94;86.06
32;61;89.32
32;20;56.74
32;50;33.51
33;6;46.70
33;5;53.56
33;75;91.95
33;57;39.84
34;26;25.16
34;86;32.58
34;89;94.95
34;58;14.40
34;59;18.80
35;29;53.00
35;3;29.18
35;16;40.44
35;11;5.34
35;84;26.34
35;85;12.79
35;30;85.51
35;12;28.16
36;41;31.23
36;46;79.91
36;1;36.21
36;58;25.90
36;63;99.45
37;93;78.76
37;95;98.22
37;96;46.93
37;39;83.39
37;40;55.88
37;42;50.10
37;46;19.24
37;10;87.30
37;90;65.87
38;6;61.20
38;90;33.19
38;40;30.49
38;84;63.85
38;14;11.59
38;74;13.80
39;98;54.07
39;37;83.39
39;93;39.79
39;45;6.16
39;12;21.69
39;96;65.06
39;65;49.04
40;88;63.63
40;41;59.57
40;38;30.49
40;11;10.26
40;37;55.88
40;28;76.74
40;71;62.49
41;36;31.23
41;40;59.57
41;46;25.87
41;24;22.59
41;10;76.91
41;47;99.19
41;73;60.92
41;13;84.64
41;71;63.55
41;19;57.11
41;7;54.86
42;51;57.63
42;66;18.36
42;37;50.10
42;71;94.51
42;78;25.07
43;0;54.46
43;46;60.85
43;28;18.35
44;96;2.85
45;80;45.65
45;65;77.23
45;61;67.28
45;60;89.16
45;70;80.86
45;98;62.25
45;39;6.16
46;68;53.37
46;41;25.87
46;36;79.91
46;43;60.85
46;47;49.87
46;2;26.94
46;72;76.18
46;70;73.00
46;55;82.92
46;59;19.01
46;37;19.24
47;60;86.46
47;19;96.50
47;46;49.87
47;0;30.05
47;41;99.19
48;83;86.55
48;29;57.55
48;86;54.00
48;26;18.76
48;1;17.44
48;95;8.08
48;88;19.82
48;74;50.36
48;53;89.23
48;75;67.82
48;13;56.04
49;82;29.34
49;54;33.38
50;60;84.54
50;3;61.51
50;64;49.97
50;89;24.20
50;5;7.07
50;32;33.51
51;95;97.51
51;23;94.12
51;29;97.54
51;42;57.63
51;55;38.14
51;16;46.38
52;57;95.14
52;71;37.86
52;88;49.46
52;77;33.90
52;90;63.23
53;91;78.61
53;75;66.24
53;48;89.23
54;0;85.52
54;49;33.38
54;16;8.44
54;25;60.09
54;26;48.07
55;74;8.77
55;24;6.85
55;91;66.23
55;23;10.22
55;46;82.92
55;51;38.14
56;0;6.46
56;24;14.44
57;72;75.70
57;76;76.34
57;52;95.14
57;58;91.14
57;97;83.94
57;81;78.37
57;33;39.84
57;4;71.18
58;9;15.05
58;71;69.01
58;10;47.84
58;57;91.14
58;84;10.41
58;17;28.41
58;67;22.42
58;34;14.40
58;36;25.90
58;13;31.08
58;5;52.06
59;13;99.88
59;63;74.87
59;24;97.41
59;34;18.80
59;46;19.01
59;80;84.05
60;17;61.82
60;96;6.81
60;47;86.46
