source;target;label
0;8;63.92
0;12;29.50
0;14;34.59
0;24;78.21
0;32;7.43
0;33;72.67
0;34;95.50
0;42;39.16
0;43;13.99
0;47;52.05
0;49;47.17
0;51;25.86
0;52;58.71
0;53;14.16
0;54;82.54
0;56;42.94
0;61;65.87
0;64;88.37
0;68;66.64
0;76;51.54
0;82;34.94
0;83;54.80
0;90;80.51
0;93;59.25
0;94;91.12
0;96;72.99
0;97;48.14
1;4;17.40
1;5;33.18
1;10;38.36
1;11;89.91
1;15;35.28
1;22;80.85
1;26;1.13
1;27;45.37
1;28;80.16
1;35;90.93
1;37;83.65
1;41;79.97
1;45;99.40
1;48;96.36
1;55;98.32
1;69;20.12
1;79;95.27
1;87;44.76
1;98;38.37
1;99;2.15
2;8;33.66
2;10;41.12
2;22;3.14
2;32;9.75
2;35;96.46
2;37;10.40
2;40;19.21
2;42;25.68
2;56;75.70
2;58;15.59
2;69;88.50
2;70;21.11
2;76;41.60
2;83;55.11
2;84;65.27
2;85;76.45
2;90;72.55
3;6;74.05
3;9;48.14
3;17;64.15
3;23;43.87
3;25;43.97
3;39;73.66
3;57;33.14
3;65;24.00
3;72;80.71
3;74;52.48
3;77;57.90
3;78;77.37
4;1;17.40
4;5;96.91
4;7;90.70
4;10;1.28
4;11;17.24
4;15;3.89
4;26;70.04
4;27;66.97
4;28;51.80
4;36;68.46
4;41;63.63
4;45;17.00
4;48;39.02
4;59;52.69
4;63;68.38
4;75;25.78
4;79;89.65
4;87;7.84
4;88;13.33
4;89;36.72
4;98;78.70
5;1;33.18
5;4;96.91
5;10;63.48
5;11;34.83
5;15;27.58
5;26;75.87
5;27;30.71
5;41;80.29
5;45;84.89
5;48;91.35
5;55;90.08
5;63;22.28
5;75;12.39
5;79;27.38
5;87;45.41
5;98;34.31
5;99;88.25
6;3;74.05
6;9;23.30
6;17;86.78
6;25;90.86
6;29;69.41
6;38;14.82
6;39;77.13
6;57;55.76
6;65;5.69
6;74;51.32
6;77;50.80
6;78;15.53
7;4;90.70
7;16;31.76
7;18;49.66
7;19;81.86
7;20;18.51
7;21;72.95
7;26;31.33
7;31;6.71
7;36;23.08
7;44;6.33
7;48;92.41
7;50;10.32
7;59;99.38
7;62;37.74
7;63;18.39
7;73;49.64
7;75;71.86
7;79;78.24
7;80;7.33
7;81;77.42
7;87;63.12
7;88;15.67
7;89;26.18
7;91;91.98
8;0;63.92
8;2;33.66
8;13;2.10
8;14;30.28
8;24;38.20
8;32;27.23
8;33;91.01
8;34;28.70
8;40;79.26
8;42;28.60
8;43;95.69
8;52;81.75
8;53;48.29
8;54;91.20
8;56;78.92
8;61;24.64
8;64;16.21
8;66;98.79
8;76;8.29
8;82;21.61
8;83;38.61
8;84;20.94
8;90;50.01
8;93;79.60
8;94;44.43
8;96;4.12
8;97;78.52
9;3;48.14
9;6;23.30
9;17;20.02
9;23;13.12
9;25;51.13
9;39;1.19
9;47;38.49
9;49;41.46
9;51;82.76
9;57;88.69
9;65;35.91
9;72;61.49
9;74;88.76
9;77;29.34
9;78;61.50
10;1;38.36
10;2;41.12
10;4;1.28
10;5;63.48
10;11;23.54
10;15;51.17
10;21;53.20
10;22;87.99
10;26;61.18
10;28;49.00
10;35;2.16
10;37;62.82
10;41;89.79
10;45;34.34
10;46;90.24
10;48;19.24
10;58;83.07
10;60;26.57
10;69;70.59
10;71;20.13
10;75;43.58
10;79;70.35
10;80;94.59
10;85;69.91
10;86;52.08
10;87;94.79
10;88;94.86
10;89;45.52
10;91;87.92
10;98;79.23
10;99;41.25
11;1;89.91
11;4;17.24
11;5;34.83
11;10;23.54
11;15;94.75
11;22;31.48
11;26;71.78
11;27;21.41
11;28;10.27
11;35;2.68
11;37;64.11
11;41;52.96
11;45;24.07
11;48;42.42
11;55;22.67
11;69;30.95
11;79;48.75
11;87;65.34
11;88;2.84
11;98;51.42
11;99;20.64
12;0;29.50
12;21;26.06
12;29;85.96
12;31;9.86
12;38;12.64
12;39;5.75
12;46;37.73
12;47;21.12
12;49;4.03
12;51;31.41
12;52;81.54
12;56;78.49
12;57;52.33
12;60;83.15
12;65;28.50
12;68;99.13
12;71;30.83
12;80;11.13
12;81;38.43
12;86;98.49
12;91;85.95
12;92;40.60
12;93;10.84
13;8;2.10
13;33;33.66
13;34;9.40
13;40;45.33
13;42;26.38
13;43;27.17
13;53;85.92
13;54;50.25
13;66;59.80
13;76;1.09
13;82;17.02
13;83;4.27
13;84;21.04
13;90;93.52
13;97;82.60
14;0;34.59
14;8;30.28
14;23;59.20
14;24;31.67
14;32;76.54
14;33;92.19
14;34;36.52
14;43;17.56
14;47;85.13
14;49;43.00
14;51;34.66
14;52;84.18
14;53;50.02
14;54;58.77
14;56;18.95
14;61;89.34
14;64;41.76
14;72;34.98
14;82;43.65
14;83;18.99
14;93;10.19
14;94;64.21
14;96;55.00
14;97;74.55
15;1;35.28
15;4;3.89
15;5;27.58
15;10;51.17
15;11;94.75
15;22;29.28
15;26;3.56
15;27;76.93
15;28;49.70
15;35;54.07
15;36;98.61
15;37;93.75
15;41;57.26
15;45;3.84
15;46;6.00
15;48;90.58
15;55;62.22
15;58;55.89
15;60;55.08
15;63;86.91
15;69;86.68
15;75;96.46
15;79;21.64
15;86;14.03
15;87;98.27
15;88;16.09
15;89;72.66
15;91;1.39
15;98;38.02
15;99;12.06
16;7;31.76
16;18;18.10
16;19;80.68
16;20;78.66
16;21;10.42
16;29;12.53
16;30;96.26
16;31;66.50
16;36;39.51
16;44;86.36
16;48;68.38
16;50;89.96
16;59;52.20
16;62;99.79
16;67;50.30
16;73;86.54
16;75;53.05
16;80;4.44
16;81;55.83
16;88;56.62
16;89;25.74
16;92;63.94
16;95;90.69
17;3;64.15
17;6;86.78
17;9;20.02
17;25;35.34
17;39;13.87
17;57;73.53
17;65;6.63
17;74;79.21
17;77;89.05
17;78;42.01
18;7;49.66
18;16;18.10
18;19;85.11
18;20;75.15
18;21;35.34
18;29;34.48
18;30;38.05
18;31;45.57
18;36;12.50
18;44;51.31
18;50;81.60
18;59;10.01
18;62;96.08
18;67;27.27
18;73;89.82
18;80;92.43
18;81;73.53
18;92;42.65
18;95;56.43
19;7;81.86
19;16;80.68
19;18;85.11
19;20;7.19
19;30;6.61
19;36;93.71
19;44;4.16
19;50;91.97
19;59;91.24
19;62;43.96
19;63;19.78
19;67;18.15
19;73;31.18
19;75;13.57
19;81;57.70
19;95;45.53
20;7;18.51
20;16;78.66
20;18;75.15
20;19;7.19
20;21;91.01
20;29;46.15
20;30;21.81
20;31;35.49
20;36;88.84
20;44;57.16
20;50;78.97
20;59;61.17
20;62;34.15
20;67;65.87
20;73;67.36
20;81;41.67
20;95;40.30
21;7;72.95
21;10;53.20
21;12;26.06
21;16;10.42
21;18;35.34
21;20;91.01
21;26;36.07
21;28;64.61
21;29;86.12
21;31;83.53
21;35;10.22
21;36;46.31
21;44;71.06
21;46;13.48
21;48;90.21
21;60;75.53
21;68;56.50
21;71;25.60
21;73;89.12
21;75;30.25
21;79;59.89
21;80;30.20
21;81;68.66
21;86;55.08
21;87;99.94
21;88;16.92
21;89;41.03
21;91;18.05
21;92;92.15
21;98;93.71
22;1;80.85
22;2;3.14
22;10;87.99
22;11;31.48
22;15;29.28
22;26;73.21
22;28;87.95
22;35;13.38
22;37;34.55
22;45;44.40
22;46;78.69
22;48;17.66
22;56;51.07
22;58;21.35
22;60;3.94
22;68;11.08
22;69;3.61
22;70;63.37
22;71;90.84
22;79;31.21
22;80;70.79
22;85;55.83
22;86;55.04
22;87;31.63
22;88;27.49
22;89;57.54
22;90;39.67
22;91;43.36
22;98;96.61
23;3;43.87
23;9;13.12
23;14;59.20
23;39;46.22
23;47;8.06
23;49;89.14
23;51;28.52
23;52;5.33
23;57;82.80
23;64;88.84
23;65;54.59
23;72;33.31
23;74;94.94
23;94;36.05
23;96;75.98
24;0;78.21
24;8;38.20
24;14;31.67
24;32;81.14
24;33;77.96
24;34;65.68
24;40;7.11
24;42;16.80
24;43;2.09
24;51;93.18
24;52;93.22
24;53;37.73
24;54;96.96
24;56;62.25
24;61;73.51
24;64;67.86
24;66;82.93
24;76;31.26
24;82;36.14
24;83;88.87
24;84;72.96
24;90;76.34
24;93;85.42
24;94;29.88
24;96;76.75
24;97;74.17
25;3;43.97
25;6;90.86
25;9;51.13
25;17;35.34
25;39;15.79
25;57;71.46
25;65;12.95
25;72;54.32
25;74;17.30
25;77;17.46
25;78;91.46
26;1;1.13
26;4;70.04
26;5;75.87
26;7;31.33
26;10;61.18
26;11;71.78
26;15;3.56
26;21;36.07
26;22;73.21
26;27;21.60
26;28;35.74
26;31;19.06
26;35;33.40
26;36;36.96
26;37;70.52
26;41;21.89
26;44;48.02
26;45;56.51
26;46;23.40
26;48;55.30
26;60;2.79
26;63;80.78
26;68;53.22
26;69;64.71
26;71;27.16
26;73;43.02
26;75;19.86
26;79;85.06
26;80;37.65
26;81;51.32
26;86;88.84
26;87;36.70
26;88;29.54
26;89;7.22
26;91;20.22
26;98;26.38
27;1;45.37
27;4;66.97
27;5;30.71
27;11;21.41
27;15;76.93
27;26;21.60
27;36;12.33
27;41;62.25
27;45;80.37
27;48;94.23
27;63;71.88
27;75;19.64
27;79;45.96
27;87;82.25
27;98;20.96
28;1;80.16
28;4;51.80
28;10;49.00
28;11;10.27
28;15;49.70
28;21;64.61
28;22;87.95
28;26;35.74
28;31;22.41
28;35;40.10
28;37;77.03
28;41;45.19
28;44;66.75
28;45;40.38
28;46;84.05
28;48;10.27
28;58;81.22
28;60;87.55
28;68;15.93
28;69;63.91
28;71;59.57
28;75;2.36
28;79;91.95
28;80;21.38
28;81;79.04
28;86;10.48
28;87;63.32
28;88;66.05
28;89;13.01
28;91;62.05
28;98;80.56
29;6;69.41
29;12;85.96
29;16;12.53
29;18;34.48
29;20;46.15
29;21;86.12
29;31;55.30
29;38;62.59
29;39;53.39
29;44;77.78
29;47;9.14
29;49;27.49
29;57;23.91
29;62;34.66
29;68;43.74
29;73;8.16
29;77;25.35
29;80;27.82
29;81;65.65
29;86;11.02
29;91;15.14
29;92;85.13
29;95;53.12
30;16;96.26
30;18;38.05
30;19;6.61
30;20;21.81
30;62;50.46
30;67;74.51
30;95;19.66
31;7;6.71
31;12;9.86
31;16;66.50
31;18;45.57
31;20;35.49
31;21;83.53
31;26;19.06
31;28;22.41
31;29;55.30
31;35;74.84
31;38;82.89
31;44;11.41
31;46;15.59
31;48;95.00
31;60;46.31
31;68;3.05
31;71;71.60
31;73;53.45
31;75;7.74
31;80;94.71
31;81;44.26
31;86;54.07
31;88;68.10
31;89;23.70
31;91;58.65
31;92;6.13
32;0;7.43
32;2;9.75
32;8;27.23
32;14;76.54
32;24;81.14
32;33;61.16
32;34;37.72
32;40;93.34
32;42;17.10
32;43;59.33
32;51;8.87
32;52;75.66
32;53;67.33
32;54;25.59
32;56;78.75
32;61;42.52
32;64;48.06
32;68;53.03
32;76;4.39
32;82;21.79
32;83;47.22
32;84;42.16
32;85;80.47
32;90;43.94
32;93;71.66
32;94;99.64
32;96;22.57
32;97;56.49
33;0;72.67
33;8;91.01
33;13;33.66
33;14;92.19
33;24;77.96
33;32;61.16
33;34;50.97
33;40;38.77
33;42;37.65
33;43;58.23
33;53;68.15
33;54;68.56
33;56;55.79
33;61;89.06
33;64;85.84
33;66;93.98
33;76;43.67
33;82;45.09
33;83;79.54
33;84;3.06
33;90;31.80
33;93;7.73
33;94;19.65
33;96;43.98
33;97;68.91
34;0;95.50
34;8;28.70
34;13;9.40
34;14;36.52
34;24;65.68
34;32;37.72
34;33;50.97
34;42;80.26
34;43;7.93
34;51;73.26
34;53;93.11
34;54;60.94
34;61;69.58
34;64;72.27
34;66;14.68
34;76;80.75
34;82;9.63
34;83;79.95
34;90;98.72
34;93;43.33
34;94;94.24
34;96;12.08
34;97;2.50
35;1;90.93
35;2;96.46
35;10;2.16
35;11;2.68
35;15;54.07
35;21;10.22
35;22;13.38
35;26;33.40
35;28;40.10
35;31;74.84
35;37;11.78
35;41;20.79
35;45;98.26
35;46;51.47
35;48;69.48
35;56;80.83
35;58;44.35
35;60;76.08
35;68;1.54
35;69;82.30
35;71;55.47
35;75;65.67
35;79;5.49
35;80;89.28
35;85;22.75
35;86;48.31
35;87;81.98
35;88;39.11
35;89;80.28
35;91;59.60
35;98;8.28
36;4;68.46
36;7;23.08
36;15;98.61
36;16;39.51
36;18;12.50
36;19;93.71
36;20;88.84
36;21;46.31
36;26;36.96
36;27;12.33
36;41;64.75
36;44;19.59
36;48;18.04
36;50;17.71
36;59;92.98
36;63;42.07
36;73;56.69
36;75;27.27
36;79;55.12
36;80;23.24
36;81;73.16
36;87;28.55
36;88;78.54
36;89;2.79
36;91;72.37
36;98;17.03
37;1;83.65
37;2;10.40
37;10;62.82
37;11;64.11
37;15;93.75
37;22;34.55
37;26;70.52
37;28;77.03
37;35;11.78
37;41;12.59
37;45;97.25
37;46;12.57
37;48;91.41
37;58;10.49
37;60;92.33
37;69;73.31
37;70;74.45
37;71;90.23
37;79;7.44
37;85;86.98
37;86;79.25
37;87;3.26
37;88;99.42
37;89;70.76
37;91;57.71
37;98;6.30
37;99;79.31
38;6;14.82
38;12;12.64
38;29;62.59
38;31;82.89
38;39;44.57
38;47;32.06
38;49;46.00
38;57;26.63
38;65;67.17
38;68;6.32
38;73;72.81
38;74;40.88
38;77;47.28
38;78;13.12
38;80;76.59
38;92;96.64
38;95;11.72
39;3;73.66
39;6;77.13
39;9;1.19
39;12;5.75
39;17;13.87
39;23;46.22
39;25;15.79
39;29;53.39
39;38;44.57
39;47;82.66
39;49;35.83
39;51;38.45
39;57;39.99
39;65;84.18
39;72;34.13
39;74;43.56
39;77;32.86
39;78;95.68
39;92;98.22
40;2;19.21
40;8;79.26
40;13;45.33
40;24;7.11
40;32;93.34
40;33;38.77
40;42;37.27
40;43;46.71
40;53;55.32
40;54;70.13
40;61;7.51
40;66;26.00
40;70;42.52
40;76;93.03
40;83;71.92
40;84;23.73
40;85;20.00
40;90;67.09
40;93;72.15
40;97;89.79
41;1;79.97
41;4;63.63
