source;target;label
0;270;60.29
0;384;91.90
2;349;51.23
2;61;39.40
3;377;44.85
3;66;25.48
3;288;18.14
4;432;64.00
4;487;76.86
5;268;60.91
5;364;40.62
6;175;10.87
6;77;92.81
7;132;30.68
7;218;38.42
7;170;72.66
7;147;44.81
7;332;96.47
8;86;98.75
8;435;27.29
8;492;44.20
9;280;47.81
9;251;5.04
9;12;57.22
11;131;12.70
11;293;68.27
11;97;90.95
12;124;58.88
12;295;7.57
12;134;88.51
12;429;85.74
12;9;57.22
12;381;96.98
14;470;67.06
14;356;33.32
15;384;54.58
16;341;20.42
17;290;50.14
17;102;37.27
18;82;47.33
18;397;71.21
19;230;2.89
19;258;28.41
20;485;60.36
21;43;8.00
22;38;10.21
23;159;60.35
24;493;39.82
24;104;25.47
26;293;16.00
26;327;45.28
26;419;23.59
27;98;2.98
27;166;10.93
27;366;43.45
27;496;50.54
27;490;47.59
28;249;55.68
29;67;60.86
29;47;40.09
30;109;8.14
31;311;23.48
31;38;39.27
31;404;86.80
31;110;3.79
32;121;81.12
33;143;79.39
34;317;57.90
34;92;25.48
35;315;17.59
35;66;12.10
35;88;11.11
35;389;35.35
36;425;72.06
36;265;8.55
37;73;63.54
37;68;61.59
38;22;10.21
38;31;39.27
40;355;22.79
40;393;30.45
40;361;93.50
40;290;52.85
40;81;21.02
41;187;23.40
41;297;79.09
41;270;11.58
41;407;34.09
42;327;99.93
42;322;78.67
42;82;74.75
43;21;8.00
43;125;7.07
44;284;12.21
44;370;76.75
45;161;32.26
45;338;64.34
46;50;39.81
46;346;82.16
47;402;70.81
47;183;41.28
47;85;59.44
47;29;40.09
48;423;61.15
49;351;46.48
49;339;44.79
50;46;39.81
50;422;63.80
50;414;66.09
52;63;53.52
52;416;83.43
52;257;70.11
53;225;48.59
53;224;39.54
53;180;27.27
54;445;31.96
55;145;53.98
55;281;42.83
55;318;23.51
56;405;91.29
57;211;71.99
57;118;10.88
57;460;79.10
58;145;62.94
58;110;41.59
59;425;43.82
59;445;64.98
60;138;88.68
61;472;86.45
61;2;39.40
62;203;58.74
62;428;87.68
63;52;53.52
63;176;15.08
63;160;85.30
65;177;22.28
66;465;31.50
66;35;12.10
66;381;80.78
66;3;25.48
67;29;60.86
67;492;5.61
68;37;61.59
68;479;93.33
69;287;51.06
69;282;46.44
69;103;97.72
69;204;20.95
70;136;7.40
71;299;49.49
71;339;69.89
72;106;80.36
72;418;93.36
73;37;63.54
73;163;81.03
74;458;42.65
75;291;40.64
75;452;85.39
76;94;94.89
76;448;48.47
76;383;45.24
77;340;14.98
77;109;68.01
77;6;92.81
79;239;53.18
79;388;73.46
80;150;65.12
80;166;53.47
81;427;32.32
81;481;51.47
81;40;21.02
82;18;47.33
82;42;74.75
85;131;31.12
85;192;59.90
85;47;59.44
86;429;36.08
86;8;98.75
87;263;55.13
88;35;11.11
89;156;22.35
90;254;37.51
90;396;18.14
90;429;51.27
90;209;34.32
91;128;73.08
91;171;99.67
91;293;43.19
91;239;85.78
92;299;8.48
92;34;25.48
94;407;63.42
94;76;94.89
94;240;83.64
95;114;19.48
95;259;80.37
95;351;23.05
96;253;32.19
97;341;5.72
97;316;73.45
97;11;90.95
98;266;78.85
98;27;2.98
98;446;17.95
98;366;16.51
98;319;31.98
100;201;85.06
100;343;94.81
101;224;47.81
102;17;37.27
103;69;97.72
104;357;98.84
104;24;25.47
106;464;19.96
106;72;80.36
106;256;70.03
107;397;47.52
108;307;57.61
108;447;21.28
108;406;85.72
108;186;33.31
108;433;62.94
108;134;11.67
109;30;8.14
109;77;68.01
109;485;76.61
109;394;93.70
110;180;10.08
110;456;46.05
110;58;41.59
110;144;39.08
110;31;3.79
111;311;95.71
111;200;91.22
112;215;64.20
113;353;4.55
113;221;91.40
114;95;19.48
114;174;14.42
114;495;4.30
114;276;5.55
114;254;84.38
114;157;97.74
114;429;22.65
115;237;21.81
117;217;51.78
117;138;43.73
118;57;10.88
118;381;63.89
118;133;21.38
118;124;85.92
119;494;26.61
120;373;42.67
120;288;44.24
121;32;81.12
121;287;4.51
123;460;25.42
123;470;88.57
123;136;90.96
124;12;58.88
124;324;39.10
124;118;85.92
125;445;84.86
125;429;66.37
125;43;7.07
126;420;92.14
128;91;73.08
128;327;40.92
129;375;87.43
129;292;74.10
130;236;65.98
130;473;2.63
131;255;86.07
131;85;31.12
131;11;12.70
131;228;94.58
131;140;83.20
131;490;56.94
132;7;30.68
133;222;94.59
133;118;21.38
133;191;45.05
134;12;88.51
134;297;1.69
134;400;23.53
134;108;11.67
135;355;14.56
135;338;72.70
136;70;7.40
136;123;90.96
137;255;61.35
137;353;61.07
138;60;88.68
138;117;43.73
139;293;47.43
140;131;83.20
142;418;87.17
142;277;87.43
142;335;60.90
142;438;74.67
143;33;79.39
143;235;28.68
144;110;39.08
144;257;88.08
145;58;62.94
145;55;53.98
145;155;91.67
146;313;64.21
147;263;66.91
