1;21;22;28;36;54;58;63;78;94;115;133;139;164;169;206;209;217;221;241;277;278;287;290;296;326;365;366;412;413;425;469
2;480
3;495
4;453
5;495
6;480
7;481
8;490
9;468
10;495
11;490
12;490
13;493
14;478
15;498
16;355
17;490
18;454
19;496
20;300
21;1
22;1
23;500
24;480
25;455
26;481
27;424
28;1
29;469
30;496
31;426
32;443
33;468
34;426
35;468
36;1
37;443
38;454
39;495
40;484
41;496
42;468
43;300
44;490
45;490
46;300
47;495
48;495
49;478
50;498
51;468
52;426
53;455
54;1
55;478
56;480
57;480
58;1
59;454
60;448
61;439
62;496
63;1
64;494
65;478
66;453
67;496
68;424
69;426
70;499
71;495
72;426
73;355
74;439
75;494
76;468
77;439
78;1
79;426
80;494
81;469
82;495
83;484
84;439
85;495
86;426
87;439
88;406
89;493
90;439
91;499
92;455
93;468
94;1
95;490
96;480
97;439
98;480
99;496
100;498
101;480
102;480
103;494
104;426
105;455
106;460
107;439
108;439
109;484
110;480
111;484
112;300
113;443
114;495
115;1
116;484
117;468
118;490
119;495
120;499
121;493
122;493
123;495
124;480
125;478
126;493
127;468
128;496
129;481
130;406
131;484
132;495
133;1
134;426
135;453
136;493
137;481
138;495
139;1
140;426
141;484
142;469
143;498
144;493
145;426
146;498
147;498
148;439
149;439
150;496
151;406
152;490
153;495
154;426
155;454
156;494
157;493
158;426
159;439
160;500
161;499
162;480
163;493
164;1
165;439
166;494
167;484
168;494
169;1
170;481
171;495
172;490
173;493
174;439
175;497
176;491
177;494
178;453
179;496
180;439
181;478
182;495
183;497
184;406
185;490
186;493
187;481
188;461
189;468
190;426
191;494
192;493
193;495
194;480
195;478
196;493
197;469
198;480
199;426
200;454
201;480
202;439
203;498
204;484
205;426
206;1
207;453
208;496
209;1
210;498
211;495
212;300
213;426
214;439
215;490
216;499
217;1
218;300
219;300
220;426
221;1
222;443
223;481
224;355
225;439
226;496
227;468
228;300
229;468
230;448
231;481
232;426
233;300
234;499
235;490
236;499
237;494
238;498
239;439
240;493
241;1
242;426
243;499
244;455
245;468
246;484
247;439
248;484
249;493
250;493
251;300
252;454
253;480
254;480
255;424
256;426
257;481
258;478
259;495
260;497
261;495
262;454
263;426
264;500
265;500
266;484
267;494
268;481
269;500
270;481
271;495
272;426
273;439
274;468
275;453
276;426
277;1
278;1
279;468
280;443
281;499
282;478
283;493
284;453
285;481
286;478
287;1
288;494
289;478
290;1
291;454
292;498
293;484
294;484
295;439
296;1
297;496
298;484
299;484
300;479;20;43;46;112;212;218;219;228;233;251;311;323;339;346;391;402;419;464;476;481
301;426
302;484
303;494
304;498
305;498
306;496
307;453
308;454
309;426
310;439
311;300
312;498
313;478
314;468
315;455
316;498
317;455
318;499
319;484
320;439
321;496
322;469
323;300
324;468
325;424
326;1
327;439
328;484
329;495
330;478
331;484
332;493
333;494
334;426
335;439
336;443
337;498
338;498
339;300
340;499
341;494
342;493
343;494
344;496
345;481
346;300
347;454
348;496
349;469
350;484
351;454
352;443
353;455
354;480
355;491;16;73;224;460
356;424
357;443
358;494
359;455
360;443
361;439
362;406
363;484
364;439
365;1
366;1
367;500
368;499
369;500
370;500
371;426
372;494
373;495
374;461
375;439
376;496
377;480
378;490
379;478
380;499
381;426
382;499
383;495
384;481
385;461
386;468
387;439
388;481
389;468
390;424
391;300
392;498
393;453
394;453
395;439
396;498
397;454
398;478
399;494
400;499
401;497
402;300
403;493
404;484
405;426
406;455;88;130;151;184;362;421;448
407;499
408;498
409;499
410;497
411;499
412;1
413;1
414;443
415;493
416;496
417;484
418;469
419;300
420;494
421;406
422;493
423;493
424;484;27;68;255;325;356;390;430;443
425;1
426;469;31;34;52;69;72;79;86;104;134;140;145;154;158;190;199;205;213;220;232;242;256;263;272;276;301;309;334;371;381;405;433;466;494
427;481
428;496
429;495
430;424
431;498
432;493
433;426
434;490
435;494
436;453
437;455
438;468
439;481;61;74;77;84;87;90;97;107;108;148;149;159;165;174;180;202;214;225;239;247;273;295;310;320;327;335;361;364;375;387;395;445;449;451;477;485;499
440;468
441;498
442;455
443;424;32;37;113;222;280;336;352;357;360;414
444;499
445;439
446;496
447;499
448;406;60;230;461
449;439
450;494
451;439
452;480
453;455;4;66;135;178;207;275;284;307;393;394;436;495
454;499;18;38;59;155;200;252;262;291;308;347;351;397;455
455;454;25;53;92;105;244;315;317;353;359;406;437;442;453
456;480
457;495
458;495
459;495
460;355;106
461;448;188;374;385;489
462;498
463;498
464;300
465;484
466;426
467;490
468;498;9;33;35;42;51;76;93;117;127;189;227;229;245;274;279;314;324;386;389;438;440;492;496
469;1;29;81;142;197;322;349;418;426
470;495
471;497
472;493
473;493
474;484
475;493
476;300
477;439
478;490;14;49;55;65;125;181;195;258;282;286;289;313;330;379;398;480
479;493;300
480;478;2;6;24;56;57;96;98;101;102;110;124;162;194;198;201;253;254;354;377;452;456;484
481;300;7;26;129;137;170;187;223;231;257;268;270;285;345;384;388;427;439
482;496
483;495
484;480;40;83;109;111;116;131;141;167;204;246;248;266;293;294;298;299;302;319;328;331;350;363;404;417;424;465;474;486;488;500
485;439
486;484
487;497
488;484
489;461
490;496;8;11;12;17;44;45;95;118;152;172;185;215;235;378;434;467;478
491;497;176;355
492;468
493;500;13;89;121;122;126;136;144;157;163;173;186;192;196;240;249;250;283;332;342;403;415;422;423;432;472;473;475;479
494;426;64;75;80;103;156;166;168;177;191;237;267;288;303;333;341;343;358;372;399;420;435;450;498
495;453;3;5;10;39;47;48;71;82;85;114;119;123;132;138;153;171;182;193;211;259;261;271;329;373;383;429;457;458;459;470;483;497
496;468;19;30;41;62;67;99;128;150;179;208;226;297;306;321;344;348;376;416;428;446;482;490
497;495;175;183;260;401;410;471;487;491
498;494;15;50;100;143;146;147;203;210;238;292;304;305;312;316;337;338;392;396;408;431;441;462;463;468
499;439;70;91;120;161;216;234;236;243;281;318;340;368;380;382;400;407;409;411;444;447;454
500;484;23;160;264;265;269;367;369;370;493
